t	sumScr	maxInnSc	maxScr
6691	3223.6	6.5	6.5
6692	3224.7	6.5	6.5
6693	3224.6	6.5	6.5
6694	3223.9	6.5	6.5
6695	3227.4	6.5	6.5
6696	3218.6	6.5	6.5
6697	3221.3	6.5	6.5
6698	3222.7	6.5	6.5
6699	3226.8	6.5	6.5
6700	3225.2	6.5	6.5
6701	3223.6	6.5	6.5
6702	3226.5	6.5	6.5
6703	3220.8	6.5	6.5
6704	3218.1	6.5	6.5
6705	3222.3	6.5	6.5
6706	3221.6	6.5	6.5
6707	3228.5	6.5	6.5
6708	3221.8	6.5	6.5
6709	3229.7	6.5	6.5
6710	3229.3	6.5	6.5
6711	3226.0	6.5	6.5
6712	3222.4	6.5	6.5
6713	3228.4	6.5	6.5
6714	3227.3	6.5	6.5
6715	3228.1	6.5	6.5
6716	3229.1	6.5	6.5
6717	3226.0	6.5	6.5
6718	3228.5	6.5	6.5
6719	3232.2	6.5	6.5
6720	3227.9	6.5	6.5
6721	3230.5	6.5	6.5
6722	3224.8	6.5	6.5
6723	3226.1	6.5	6.5
6724	3227.4	6.5	6.5
6725	3227.8	6.5	6.5
6726	3223.9	6.5	6.5
6727	3227.6	6.5	6.5
6728	3223.7	6.5	6.5
6729	3223.6	6.5	6.5
6730	3221.5	6.5	6.5
6731	3224.4	6.5	6.5
6732	3224.6	6.5	6.5
6733	3229.4	6.5	6.5
6734	3230.1	6.5	6.5
6735	3232.5	6.5	6.5
6736	3227.3	6.5	6.5
6737	3228.5	6.5	6.5
6738	3229.7	6.5	6.5
6739	3225.9	6.5	6.5
6740	3227.8	6.5	6.5
6741	3228.4	6.5	6.5
6742	3228.2	6.5	6.5
6743	3227.9	6.5	6.5
6744	3224.7	6.5	6.5
6745	3227.8	6.5	6.5
6746	3229.9	6.5	6.5
6747	3228.5	6.5	6.5
6748	3224.5	6.5	6.5
6749	3221.0	6.5	6.5
6750	3222.2	6.5	6.5
6751	3226.0	6.5	6.5
6752	3226.4	6.5	6.5
6753	3232.4	6.5	6.5
6754	3230.7	6.5	6.5
6755	3231.5	6.5	6.5
6756	3233.7	6.5	6.5
6757	3230.6	6.5	6.5
6758	3230.7	6.5	6.5
6759	3227.3	6.5	6.5
6760	3224.5	6.5	6.5
6761	3231.3	6.5	6.5
6762	3228.8	6.5	6.5
6763	3225.2	6.5	6.5
6764	3232.3	6.5	6.5
6765	3228.4	6.5	6.5
6766	3233.9	6.5	6.5
6767	3228.2	6.5	6.5
6768	3231.6	6.5	6.5
6769	3226.9	6.5	6.5
6770	3227.5	6.5	6.5
6771	3230.7	6.5	6.5
6772	3230.4	6.5	6.5
6773	3227.1	6.5	6.5
6774	3228.8	6.5	6.5
6775	3215.7	6.5	6.5
6776	3220.0	6.6	6.6
6777	3220.1	6.5	6.5
6778	3219.2	6.5	6.5
6779	3225.5	6.5	6.5
6780	3220.7	6.5	6.5
6781	3228.8	6.5	6.5
6782	3231.2	6.6	6.6
6783	3226.1	6.6	6.6
6784	3228.0	6.6	6.6
6785	3223.7	6.6	6.6
6786	3221.7	6.6	6.6
6787	3226.4	6.6	6.6
6788	3229.2	6.6	6.6
6789	3227.4	6.6	6.6
6790	3223.2	6.6	6.6
6791	3228.8	6.6	6.6
6792	3226.3	6.6	6.6
6793	3224.9	6.6	6.6
6794	3223.6	6.6	6.6
6795	3229.8	6.6	6.6
6796	3233.2	6.6	6.6
6797	3235.3	6.6	6.6
6798	3236.3	6.6	6.6
6799	3243.2	6.6	6.6
6800	3238.1	6.6	6.6
6801	3245.9	6.6	6.6
6802	3245.8	6.6	6.6
6803	3251.6	6.6	6.6
6804	3250.5	6.6	6.6
6805	3255.7	6.6	6.6
6806	3264.0	6.6	6.6
6807	3264.4	6.6	6.6
6808	3263.7	6.6	6.6
6809	3271.9	6.6	6.6
6810	3271.3	6.6	6.6
6811	3275.2	6.6	6.6
6812	3273.4	6.6	6.6
6813	3276.4	6.6	6.6
6814	3274.9	6.6	6.6
6815	3275.1	6.6	6.6
6816	3277.4	6.6	6.6
6817	3277.2	6.6	6.6
6818	3277.9	6.6	6.6
6819	3278.2	6.6	6.6
6820	3277.2	6.6	6.6
6821	3276.4	6.6	6.6
6822	3276.8	6.6	6.6
6823	3282.0	6.6	6.6
6824	3280.3	6.6	6.6
6825	3278.8	6.6	6.6
6826	3279.7	6.6	6.6
6827	3280.4	6.6	6.6
6828	3281.5	6.6	6.6
6829	3280.8	6.6	6.6
6830	3277.6	6.6	6.6
6831	3276.8	6.6	6.6
6832	3277.4	6.6	6.6
6833	3277.7	6.6	6.6
6834	3279.8	6.6	6.6
6835	3275.9	6.6	6.6
6836	3275.3	6.6	6.6
6837	3271.0	6.6	6.6
6838	3266.3	6.6	6.6
6839	3267.4	6.6	6.6
6840	3267.5	6.6	6.6
6841	3275.4	6.6	6.6
6842	3271.8	6.6	6.6
6843	3273.0	6.6	6.6
6844	3273.4	6.6	6.6
6845	3271.2	6.6	6.6
6846	3268.2	6.6	6.6
6847	3268.8	6.6	6.6
6848	3267.8	6.6	6.6
6849	3271.3	6.6	6.6
6850	3273.9	6.6	6.6
6851	3264.0	6.6	6.6
6852	3267.2	6.6	6.6
6853	3264.1	6.6	6.6
6854	3270.5	6.6	6.6
6855	3272.2	6.6	6.6
6856	3268.8	6.6	6.6
6857	3269.2	6.6	6.6
6858	3274.1	6.6	6.6
6859	3275.4	6.6	6.6
6860	3265.5	6.6	6.6
6861	3268.9	6.6	6.6
6862	3265.1	6.6	6.6
6863	3274.4	6.6	6.6
6864	3275.0	6.6	6.6
6865	3271.6	6.6	6.6
6866	3277.2	6.6	6.6
6867	3279.3	6.6	6.6
6868	3275.4	6.6	6.6
6869	3274.5	6.6	6.6
6870	3276.0	6.6	6.6
6871	3272.5	6.6	6.6
6872	3278.9	6.6	6.6
6873	3283.2	6.6	6.6
6874	3277.4	6.6	6.6
6875	3268.4	6.6	6.6
6876	3275.5	6.6	6.6
6877	3274.6	6.6	6.6
6878	3275.6	6.6	6.6
6879	3275.3	6.6	6.6
6880	3274.7	6.6	6.6
6881	3282.6	6.6	6.6
6882	3277.6	6.6	6.6
6883	3274.6	6.6	6.6
6884	3278.1	6.6	6.6
6885	3273.4	6.6	6.6
6886	3275.3	6.6	6.6
6887	3279.7	6.6	6.6
6888	3278.6	6.6	6.6
6889	3279.2	6.6	6.6
6890	3276.3	6.6	6.6
6891	3273.9	6.6	6.6
6892	3272.1	6.6	6.6
6893	3273.9	6.6	6.6
6894	3275.5	6.6	6.6
6895	3273.9	6.6	6.6
6896	3274.5	6.6	6.6
6897	3277.3	6.6	6.6
6898	3273.5	6.6	6.6
6899	3275.9	6.6	6.6
6900	3276.2	6.6	6.6
6901	3275.8	6.6	6.6
6902	3273.7	6.6	6.6
6903	3277.5	6.6	6.6
6904	3275.0	6.6	6.6
6905	3280.0	6.6	6.6
6906	3274.8	6.6	6.6
6907	3271.5	6.6	6.6
6908	3279.2	6.6	6.6
6909	3276.2	6.6	6.6
6910	3279.5	6.6	6.6
6911	3279.3	6.6	6.6
6912	3280.0	6.6	6.6
6913	3279.3	6.6	6.6
6914	3277.2	6.6	6.6
6915	3275.6	6.6	6.6
6916	3268.2	6.6	6.6
6917	3276.9	6.6	6.6
6918	3279.0	6.6	6.6
6919	3280.7	6.6	6.6
6920	3277.8	6.6	6.6
6921	3280.8	6.6	6.6
6922	3277.5	6.6	6.6
6923	3275.6	6.6	6.6
6924	3274.1	6.6	6.6
6925	3273.2	6.6	6.6
6926	3271.7	6.6	6.6
6927	3275.5	6.6	6.6
6928	3278.0	6.6	6.6
6929	3281.1	6.6	6.6
6930	3277.1	6.6	6.6
6931	3280.5	6.6	6.6
6932	3277.3	6.6	6.6
6933	3282.1	6.6	6.6
6934	3281.0	6.6	6.6
6935	3281.4	6.6	6.6
6936	3278.8	6.6	6.6
6937	3273.4	6.6	6.6
6938	3279.4	6.6	6.6
6939	3278.5	6.6	6.6
6940	3281.5	6.6	6.6
6941	3274.2	6.6	6.6
6942	3271.7	6.6	6.6
6943	3274.7	6.6	6.6
6944	3274.7	6.6	6.6
6945	3278.9	6.6	6.6
6946	3281.3	6.6	6.6
6947	3275.4	6.6	6.6
6948	3276.3	6.6	6.6
6949	3274.5	6.6	6.6
6950	3278.9	6.6	6.6
6951	3279.5	6.6	6.6
6952	3279.8	6.6	6.6
6953	3277.0	6.6	6.6
6954	3277.0	6.6	6.6
6955	3278.4	6.6	6.6
6956	3274.9	6.6	6.6
6957	3276.0	6.6	6.6
6958	3274.8	6.6	6.6
6959	3275.8	6.6	6.6
6960	3280.3	6.6	6.6
6961	3273.9	6.6	6.6
6962	3272.3	6.6	6.6
6963	3279.1	6.6	6.6
6964	3279.3	6.6	6.6
6965	3273.9	6.6	6.6
6966	3277.2	6.6	6.6
6967	3279.4	6.6	6.6
6968	3274.1	6.6	6.6
6969	3274.5	6.6	6.6
6970	3274.9	6.6	6.6
6971	3278.6	6.6	6.6
6972	3272.9	6.6	6.6
6973	3278.2	6.6	6.6
6974	3274.4	6.6	6.6
6975	3277.6	6.6	6.6
6976	3278.5	6.6	6.6
6977	3271.5	6.6	6.6
6978	3275.3	6.6	6.6
6979	3273.9	6.6	6.6
6980	3275.5	6.6	6.6
6981	3276.1	6.6	6.6
6982	3274.6	6.6	6.6
6983	3279.0	6.6	6.6
6984	3273.3	6.6	6.6
6985	3279.1	6.6	6.6
6986	3274.9	6.6	6.6
6987	3281.3	6.6	6.6
6988	3273.2	6.6	6.6
6989	3276.0	6.6	6.6
6990	3273.2	6.6	6.6
6991	3278.4	6.6	6.6
6992	3273.2	6.6	6.6
6993	3274.2	6.6	6.6
6994	3280.5	6.6	6.6
6995	3277.5	6.6	6.6
6996	3275.0	6.6	6.6
6997	3271.4	6.6	6.6
6998	3271.7	6.6	6.6
6999	3275.7	6.6	6.6
7000	3272.6	6.6	6.6
7001	3273.4	6.6	6.6
7002	3273.8	6.6	6.6
7003	3268.2	6.6	6.6
7004	3271.3	6.6	6.6
7005	3276.5	6.6	6.6
7006	3274.2	6.6	6.6
7007	3275.0	6.6	6.6
7008	3272.6	6.6	6.6
7009	3273.5	6.6	6.6
7010	3279.1	6.6	6.6
7011	3281.7	6.6	6.6
7012	3279.6	6.6	6.6
7013	3279.7	6.6	6.6
7014	3280.7	6.6	6.6
7015	3277.6	6.6	6.6
7016	3281.0	6.6	6.6
7017	3277.8	6.6	6.6
7018	3277.1	6.6	6.6
7019	3275.3	6.6	6.6
7020	3273.7	6.6	6.6
7021	3275.9	6.6	6.6
7022	3278.8	6.6	6.6
7023	3277.2	6.6	6.6
7024	3272.5	6.6	6.6
7025	3279.3	6.6	6.6
7026	3275.0	6.6	6.6
7027	3278.2	6.6	6.6
7028	3278.9	6.6	6.6
7029	3269.0	6.6	6.6
7030	3277.9	6.6	6.6
7031	3277.8	6.6	6.6
7032	3272.0	6.6	6.6
7033	3279.6	6.6	6.6
7034	3279.5	6.6	6.6
7035	3272.5	6.6	6.6
7036	3276.6	6.6	6.6
7037	3275.5	6.6	6.6
7038	3274.1	6.6	6.6
7039	3269.5	6.6	6.6
7040	3267.7	6.6	6.6
7041	3267.5	6.6	6.6
7042	3268.1	6.6	6.6
7043	3277.2	6.6	6.6
7044	3281.5	6.6	6.6
7045	3278.8	6.6	6.6
7046	3276.5	6.6	6.6
7047	3270.7	6.6	6.6
7048	3270.2	6.6	6.6
7049	3276.8	6.6	6.6
7050	3277.4	6.6	6.6
7051	3276.7	6.6	6.6
7052	3283.2	6.6	6.6
7053	3277.4	6.6	6.6
7054	3275.0	6.6	6.6
7055	3275.5	6.6	6.6
7056	3277.2	6.6	6.6
7057	3273.7	6.6	6.6
7058	3273.7	6.6	6.6
7059	3279.8	6.6	6.6
7060	3269.3	6.6	6.6
7061	3272.1	6.6	6.6
7062	3276.8	6.6	6.6
7063	3279.5	6.6	6.6
7064	3279.6	6.6	6.6
7065	3280.4	6.6	6.6
7066	3270.9	6.6	6.6
7067	3274.5	6.6	6.6
7068	3278.9	6.6	6.6
7069	3281.7	6.6	6.6
7070	3282.1	6.6	6.6
7071	3279.5	6.6	6.6
7072	3276.1	6.6	6.6
7073	3271.3	6.6	6.6
7074	3275.0	6.6	6.6
7075	3276.0	6.6	6.6
7076	3272.5	6.6	6.6
7077	3272.3	6.6	6.6
7078	3277.3	6.6	6.6
7079	3277.2	6.6	6.6
7080	3276.2	6.6	6.6
7081	3272.2	6.6	6.6
7082	3271.5	6.6	6.6
7083	3274.8	6.6	6.6
7084	3274.7	6.6	6.6
7085	3273.9	6.6	6.6
7086	3274.6	6.6	6.6
7087	3272.7	6.6	6.6
7088	3268.8	6.6	6.6
7089	3277.1	6.6	6.6
7090	3275.1	6.6	6.6
7091	3282.6	6.6	6.6
7092	3271.3	6.6	6.6
7093	3270.9	6.6	6.6
7094	3275.8	6.6	6.6
7095	3276.0	6.6	6.6
7096	3271.3	6.6	6.6
7097	3280.9	6.6	6.6
7098	3281.3	6.6	6.6
7099	3281.7	6.6	6.6
7100	3271.1	6.6	6.6
7101	3273.1	6.6	6.6
7102	3276.3	6.6	6.6
7103	3274.0	6.6	6.6
7104	3274.9	6.6	6.6
7105	3275.2	6.6	6.6
7106	3275.1	6.6	6.6
7107	3276.1	6.6	6.6
7108	3279.2	6.6	6.6
7109	3280.4	6.6	6.6
7110	3273.4	6.6	6.6
7111	3278.8	6.6	6.6
7112	3280.4	6.6	6.6
7113	3280.6	6.6	6.6
7114	3281.3	6.6	6.6
7115	3275.2	6.6	6.6
7116	3282.2	6.6	6.6
7117	3280.6	6.6	6.6
7118	3275.9	6.6	6.6
7119	3278.2	6.6	6.6
7120	3279.7	6.6	6.6
7121	3272.8	6.6	6.6
7122	3276.5	6.6	6.6
7123	3276.2	6.6	6.6
7124	3277.1	6.6	6.6
7125	3269.9	6.6	6.6
7126	3273.1	6.6	6.6
7127	3278.9	6.6	6.6
7128	3275.9	6.6	6.6
7129	3274.8	6.6	6.6
7130	3277.4	6.6	6.6
7131	3275.4	6.6	6.6
7132	3268.0	6.6	6.6
7133	3276.0	6.6	6.6
7134	3277.1	6.6	6.6
7135	3274.7	6.6	6.6
7136	3275.7	6.6	6.6
7137	3271.1	6.6	6.6
7138	3272.1	6.6	6.6
7139	3277.0	6.6	6.6
7140	3279.7	6.6	6.6
7141	3280.3	6.6	6.6
7142	3281.4	6.6	6.6
7143	3276.6	6.6	6.6
7144	3278.9	6.6	6.6
7145	3279.0	6.6	6.6
7146	3280.3	6.6	6.6
7147	3280.9	6.6	6.6
7148	3277.1	6.6	6.6
7149	3278.0	6.6	6.6
7150	3273.4	6.6	6.6
7151	3279.1	6.6	6.6
7152	3278.7	6.6	6.6
7153	3276.2	6.6	6.6
7154	3278.1	6.6	6.6
7155	3275.1	6.6	6.6
7156	3274.9	6.6	6.6
7157	3277.9	6.6	6.6
7158	3284.6	6.6	6.6
7159	3278.7	6.6	6.6
7160	3275.9	6.6	6.6
7161	3278.2	6.6	6.6
7162	3279.8	6.6	6.6
7163	3280.8	6.6	6.6
7164	3280.1	6.6	6.6
7165	3272.9	6.6	6.6
7166	3271.4	6.6	6.6
7167	3276.7	6.6	6.6
7168	3274.0	6.6	6.6
7169	3281.4	6.6	6.6
7170	3278.5	6.6	6.6
7171	3278.9	6.6	6.6
7172	3278.8	6.6	6.6
7173	3272.8	6.6	6.6
7174	3277.0	6.6	6.6
7175	3277.5	6.6	6.6
7176	3275.5	6.6	6.6
7177	3274.9	6.6	6.6
7178	3274.5	6.6	6.6
7179	3277.0	6.6	6.6
7180	3274.2	6.6	6.6
7181	3274.2	6.6	6.6
7182	3278.1	6.6	6.6
7183	3276.6	6.6	6.6
7184	3277.6	6.6	6.6
7185	3272.7	6.6	6.6
7186	3272.4	6.6	6.6
7187	3272.5	6.6	6.6
7188	3266.0	6.6	6.6
7189	3275.9	6.6	6.6
7190	3273.2	6.6	6.6
7191	3270.6	6.6	6.6
7192	3274.0	6.6	6.6
7193	3277.2	6.6	6.6
7194	3272.2	6.6	6.6
7195	3276.7	6.6	6.6
7196	3277.0	6.6	6.6
7197	3277.3	6.6	6.6
7198	3277.5	6.6	6.6
7199	3278.8	6.6	6.6
7200	3270.3	6.6	6.6
7201	3273.0	6.6	6.6
7202	3276.7	6.6	6.6
7203	3274.1	6.6	6.6
7204	3271.8	6.6	6.6
7205	3278.0	6.6	6.6
7206	3277.4	6.6	6.6
7207	3273.7	6.6	6.6
7208	3274.0	6.6	6.6
7209	3277.5	6.6	6.6
7210	3279.9	6.6	6.6
7211	3277.2	6.6	6.6
7212	3276.6	6.6	6.6
7213	3277.5	6.6	6.6
7214	3274.4	6.6	6.6
7215	3273.2	6.6	6.6
7216	3277.8	6.6	6.6
7217	3277.2	6.6	6.6
7218	3278.7	6.6	6.6
7219	3278.8	6.6	6.6
7220	3274.3	6.6	6.6
7221	3274.0	6.6	6.6
7222	3280.2	6.6	6.6
7223	3277.8	6.6	6.6
7224	3276.7	6.6	6.6
7225	3276.9	6.6	6.6
7226	3277.6	6.6	6.6
7227	3270.1	6.6	6.6
7228	3270.9	6.6	6.6
7229	3273.5	6.6	6.6
7230	3282.4	6.6	6.6
7231	3278.0	6.6	6.6
7232	3279.6	6.6	6.6
7233	3275.2	6.6	6.6
7234	3278.2	6.6	6.6
7235	3277.9	6.6	6.6
7236	3280.0	6.6	6.6
7237	3272.9	6.6	6.6
7238	3276.9	6.6	6.6
7239	3272.6	6.6	6.6
7240	3270.3	6.6	6.6
7241	3279.8	6.6	6.6
7242	3272.7	6.6	6.6
7243	3270.7	6.6	6.6
7244	3276.0	6.6	6.6
7245	3275.9	6.6	6.6
7246	3275.1	6.6	6.6
7247	3272.2	6.6	6.6
7248	3270.0	6.6	6.6
7249	3276.3	6.6	6.6
7250	3278.2	6.6	6.6
7251	3278.7	6.6	6.6
7252	3277.9	6.6	6.6
7253	3274.9	6.6	6.6
7254	3275.1	6.6	6.6
7255	3273.5	6.6	6.6
7256	3277.2	6.6	6.6
7257	3277.9	6.6	6.6
7258	3280.3	6.6	6.6
7259	3277.2	6.6	6.6
7260	3272.3	6.6	6.6
7261	3274.5	6.6	6.6
7262	3275.7	6.6	6.6
7263	3271.7	6.6	6.6
7264	3278.1	6.6	6.6
7265	3280.5	6.6	6.6
7266	3276.4	6.6	6.6
7267	3274.0	6.6	6.6
7268	3278.7	6.6	6.6
7269	3267.8	6.6	6.6
7270	3271.8	6.6	6.6
7271	3271.4	6.6	6.6
7272	3275.5	6.6	6.6
7273	3278.9	6.6	6.6
7274	3279.4	6.6	6.6
7275	3271.8	6.6	6.6
7276	3269.9	6.6	6.6
7277	3274.2	6.6	6.6
7278	3278.0	6.6	6.6
7279	3281.9	6.6	6.6
7280	3280.6	6.6	6.6
7281	3281.7	6.6	6.6
7282	3275.7	6.6	6.6
7283	3279.9	6.6	6.6
7284	3279.2	6.6	6.6
7285	3273.2	6.6	6.6
7286	3271.9	6.6	6.6
7287	3273.5	6.6	6.6
7288	3275.4	6.6	6.6
7289	3272.6	6.6	6.6
7290	3271.0	6.6	6.6
7291	3271.5	6.6	6.6
7292	3270.7	6.6	6.6
7293	3277.8	6.6	6.6
7294	3277.5	6.6	6.6
7295	3272.7	6.6	6.6
7296	3278.4	6.6	6.6
7297	3281.3	6.6	6.6
7298	3279.3	6.6	6.6
7299	3279.7	6.6	6.6
7300	3279.3	6.6	6.6
7301	3274.8	6.6	6.6
7302	3277.1	6.6	6.6
7303	3273.7	6.6	6.6
7304	3276.6	6.6	6.6
7305	3278.1	6.6	6.6
7306	3280.9	6.6	6.6
7307	3279.2	6.6	6.6
7308	3279.2	6.6	6.6
7309	3278.8	6.6	6.6
7310	3277.0	6.6	6.6
7311	3280.4	6.6	6.6
7312	3274.7	6.6	6.6
7313	3277.9	6.6	6.6
7314	3281.3	6.6	6.6
7315	3274.9	6.6	6.6
7316	3274.8	6.6	6.6
7317	3276.6	6.6	6.6
7318	3280.4	6.6	6.6
7319	3281.2	6.6	6.6
7320	3279.5	6.6	6.6
7321	3277.5	6.6	6.6
7322	3270.2	6.6	6.6
7323	3272.7	6.6	6.6
7324	3279.9	6.6	6.6
7325	3275.9	6.6	6.6
7326	3278.1	6.6	6.6
7327	3279.1	6.6	6.6
7328	3273.1	6.6	6.6
7329	3277.7	6.6	6.6
7330	3273.4	6.6	6.6
7331	3277.8	6.6	6.6
7332	3278.4	6.6	6.6
7333	3275.2	6.6	6.6
7334	3276.8	6.6	6.6
7335	3276.6	6.6	6.6
7336	3275.4	6.6	6.6
7337	3276.5	6.6	6.6
7338	3273.9	6.6	6.6
7339	3279.1	6.6	6.6
7340	3275.8	6.7	6.7
7341	3274.1	6.7	6.7
7342	3282.4	6.7	6.7
7343	3276.6	6.7	6.7
7344	3265.4	6.7	6.7
7345	3280.0	6.7	6.7
7346	3283.4	6.7	6.7
7347	3280.1	6.7	6.7
7348	3277.5	6.7	6.7
7349	3290.0	6.7	6.7
7350	3286.8	6.7	6.7
7351	3285.5	6.7	6.7
7352	3288.4	6.7	6.7
7353	3280.9	6.7	6.7
7354	3284.5	6.7	6.7
7355	3288.4	6.7	6.7
7356	3292.2	6.7	6.7
7357	3287.4	6.7	6.7
7358	3289.0	6.7	6.7
7359	3293.7	6.7	6.7
7360	3297.0	6.7	6.7
7361	3298.4	6.7	6.7
7362	3300.7	6.7	6.7
7363	3296.8	6.7	6.7
7364	3302.2	6.7	6.7
7365	3297.8	6.7	6.7
7366	3301.8	6.7	6.7
7367	3299.5	6.7	6.7
7368	3306.2	6.7	6.7
7369	3301.6	6.7	6.7
7370	3309.4	6.7	6.7
7371	3311.4	6.7	6.7
7372	3316.9	6.7	6.7
7373	3317.6	6.7	6.7
7374	3322.1	6.7	6.7
7375	3319.5	6.7	6.7
7376	3322.6	6.7	6.7
7377	3320.8	6.7	6.7
7378	3326.4	6.7	6.7
7379	3326.4	6.7	6.7
7380	3320.3	6.7	6.7
7381	3314.4	6.7	6.7
7382	3324.8	6.7	6.7
7383	3323.9	6.7	6.7
7384	3328.9	6.7	6.7
7385	3329.6	6.7	6.7
7386	3328.2	6.7	6.7
7387	3326.0	6.7	6.7
7388	3321.2	6.7	6.7
7389	3320.2	6.7	6.7
7390	3323.6	6.7	6.7
7391	3326.8	6.7	6.7
7392	3326.4	6.7	6.7
7393	3332.1	6.7	6.7
7394	3326.2	6.7	6.7
7395	3329.2	6.7	6.7
7396	3328.0	6.7	6.7
7397	3331.1	6.7	6.7
7398	3327.4	6.7	6.7
7399	3328.2	6.7	6.7
7400	3327.0	6.7	6.7
7401	3322.6	6.7	6.7
7402	3327.4	6.7	6.7
7403	3325.5	6.7	6.7
7404	3328.2	6.7	6.7
7405	3327.3	6.7	6.7
7406	3324.2	6.7	6.7
7407	3327.1	6.7	6.7
7408	3323.4	6.7	6.7
7409	3330.0	6.7	6.7
7410	3325.0	6.7	6.7
7411	3328.1	6.7	6.7
7412	3326.6	6.7	6.7
7413	3329.3	6.7	6.7
7414	3325.8	6.7	6.7
7415	3316.5	6.7	6.7
7416	3329.6	6.7	6.7
7417	3325.3	6.7	6.7
7418	3328.8	6.7	6.7
7419	3331.7	6.7	6.7
7420	3328.5	6.7	6.7
7421	3326.6	6.7	6.7
7422	3330.7	6.7	6.7
7423	3326.8	6.7	6.7
7424	3325.3	6.7	6.7
7425	3326.2	6.7	6.7
7426	3330.2	6.7	6.7
7427	3327.7	6.7	6.7
7428	3326.8	6.7	6.7
7429	3324.6	6.7	6.7
7430	3328.6	6.7	6.7
7431	3326.6	6.7	6.7
7432	3326.1	6.7	6.7
7433	3328.0	6.7	6.7
7434	3331.6	6.7	6.7
7435	3327.8	6.7	6.7
7436	3326.7	6.7	6.7
7437	3325.3	6.7	6.7
7438	3327.7	6.7	6.7
7439	3326.0	6.7	6.7
7440	3332.0	6.7	6.7
7441	3327.5	6.7	6.7
7442	3320.5	6.7	6.7
7443	3324.8	6.7	6.7
7444	3328.0	6.7	6.7
7445	3322.3	6.7	6.7
7446	3330.0	6.7	6.7
7447	3327.0	6.7	6.7
7448	3324.2	6.7	6.7
7449	3321.6	6.7	6.7
7450	3327.4	6.7	6.7
7451	3330.7	6.7	6.7
7452	3328.6	6.7	6.7
7453	3324.0	6.7	6.7
7454	3329.5	6.7	6.7
7455	3329.9	6.7	6.7
7456	3332.6	6.7	6.7
7457	3332.0	6.7	6.7
7458	3330.6	6.7	6.7
7459	3324.8	6.7	6.7
7460	3325.3	6.7	6.7
7461	3325.7	6.7	6.7
7462	3323.2	6.7	6.7
7463	3329.4	6.7	6.7
7464	3327.4	6.7	6.7
7465	3322.8	6.7	6.7
7466	3319.5	6.7	6.7
7467	3321.1	6.7	6.7
7468	3321.3	6.7	6.7
7469	3323.6	6.7	6.7
7470	3331.7	6.7	6.7
7471	3329.1	6.7	6.7
7472	3328.2	6.7	6.7
7473	3321.5	6.7	6.7
7474	3327.8	6.7	6.7
7475	3328.3	6.7	6.7
7476	3327.2	6.7	6.7
7477	3325.7	6.7	6.7
7478	3334.7	6.7	6.7
7479	3325.7	6.7	6.7
7480	3320.0	6.7	6.7
7481	3326.2	6.7	6.7
7482	3332.7	6.7	6.7
7483	3330.2	6.7	6.7
7484	3325.5	6.7	6.7
7485	3327.4	6.7	6.7
7486	3326.9	6.7	6.7
7487	3323.8	6.7	6.7
7488	3325.3	6.7	6.7
7489	3324.2	6.7	6.7
7490	3324.4	6.7	6.7
7491	3321.7	6.7	6.7
7492	3322.2	6.7	6.7
7493	3323.3	6.7	6.7
7494	3331.2	6.7	6.7
7495	3330.2	6.7	6.7
7496	3324.8	6.7	6.7
7497	3321.8	6.7	6.7
7498	3325.5	6.7	6.7
7499	3321.3	6.7	6.7
7500	3321.7	6.7	6.7
7501	3324.6	6.7	6.7
7502	3332.5	6.7	6.7
7503	3320.5	6.7	6.7
7504	3322.2	6.7	6.7
7505	3325.5	6.7	6.7
7506	3324.3	6.7	6.7
7507	3322.9	6.7	6.7
7508	3325.1	6.7	6.7
7509	3326.3	6.7	6.7
7510	3323.9	6.7	6.7
7511	3322.4	6.7	6.7
7512	3324.8	6.7	6.7
7513	3323.4	6.7	6.7
7514	3323.7	6.7	6.7
7515	3319.1	6.7	6.7
7516	3320.2	6.7	6.7
7517	3323.6	6.7	6.7
7518	3319.9	6.7	6.7
7519	3317.9	6.7	6.7
7520	3328.1	6.7	6.7
7521	3326.6	6.7	6.7
7522	3328.7	6.7	6.7
7523	3327.3	6.7	6.7
7524	3327.3	6.7	6.7
7525	3322.8	6.7	6.7
7526	3321.2	6.7	6.7
7527	3329.7	6.7	6.7
7528	3326.3	6.7	6.7
7529	3328.0	6.7	6.7
7530	3327.0	6.7	6.7
7531	3324.0	6.7	6.7
7532	3323.7	6.7	6.7
7533	3320.6	6.7	6.7
7534	3323.4	6.7	6.7
7535	3326.6	6.7	6.7
7536	3327.3	6.7	6.7
7537	3330.3	6.7	6.7
7538	3327.4	6.7	6.7
7539	3329.2	6.7	6.7
7540	3330.7	6.7	6.7
7541	3324.6	6.7	6.7
7542	3321.8	6.7	6.7
7543	3326.3	6.7	6.7
7544	3323.6	6.7	6.7
7545	3332.1	6.7	6.7
7546	3329.6	6.7	6.7
7547	3329.9	6.7	6.7
7548	3324.1	6.7	6.7
7549	3327.9	6.7	6.7
7550	3328.5	6.7	6.7
7551	3326.1	6.7	6.7
7552	3330.0	6.7	6.7
7553	3332.9	6.7	6.7
7554	3329.7	6.7	6.7
7555	3321.7	6.7	6.7
7556	3330.0	6.7	6.7
7557	3326.7	6.7	6.7
7558	3327.1	6.7	6.7
7559	3329.3	6.7	6.7
7560	3329.8	6.7	6.7
7561	3322.9	6.7	6.7
7562	3326.6	6.7	6.7
7563	3326.1	6.7	6.7
